CODE,AREA_HA,PROPORTION
384,1.3599999999999999,0.00025916856437766114
385,1.27,0.00024201770349972773
386,1.9,0.00036207372964526194
387,7.39,0.001408276243199203
388,3.88,0.0007393926689597981
389,3.16,0.0006021857819363304
390,2.08,0.0003963754514011289
391,4.24,0.0008079961124715319
392,2.71,0.000516431477546663
393,1.09,0.00020771598174386082
394,1.09,0.00020771598174386082
395,7.57,0.00144257796495507
396,3.16,0.0006021857819363304
397,11.53,0.002197215843584142
398,1.63,0.00031062114701146156
399,1.18,0.00022486684262179425
400,1.45,0.00027631942525559465
401,1.09,0.00020771598174386082
402,1.27,0.00024201770349972773
403,1.63,0.00031062114701146156
404,2.98,0.0005678840601804634
405,1.72,0.000327772007889395
406,4.779999999999999,0.0009109012777391326
407,4.96,0.0009452029994949996
408,1.72,0.000327772007889395
409,1.09,0.00020771598174386082
410,3.79,0.0007222418080818646
411,3.34,0.0006364875036921973
412,1.81,0.0003449228687673285
413,1.09,0.00020771598174386082
414,5.32,0.0010138064430067334
415,9.01,0.0017169917390020054
416,1.3599999999999999,0.00025916856437766114
417,13.06,0.002488780478509011
418,1.45,0.00027631942525559465
419,3.07,0.0005850349210583969
420,1.09,0.00020771598174386082
421,29.71,0.005661689740926701
422,1.45,0.00027631942525559465
423,1.09,0.00020771598174386082
424,3.43,0.0006536383645701308
425,2.17,0.0004135263122790623
426,2.35,0.0004478280340349293
427,3.16,0.0006021857819363304
428,1.18,0.00022486684262179425
429,2.8,0.0005335823384245965
430,2.17,0.0004135263122790623
431,2.35,0.0004478280340349293
432,3.16,0.0006021857819363304
433,1.18,0.00022486684262179425
434,1.81,0.0003449228687673285
435,1.09,0.00020771598174386082
436,1.81,0.0003449228687673285
437,1.99,0.0003792245905231954
438,1.18,0.00022486684262179425
439,1.3599999999999999,0.00025916856437766114
440,1.27,0.00024201770349972773
441,4.6899999999999995,0.0008937504168611991
442,1.3599999999999999,0.00025916856437766114
443,1.09,0.00020771598174386082
444,1.18,0.00022486684262179425
445,7.3,0.0013911253823212695
446,1.9,0.00036207372964526194
447,1.45,0.00027631942525559465
448,3.16,0.0006021857819363304
449,1.45,0.00027631942525559465
450,1.3599999999999999,0.00025916856437766114
451,1.54,0.0002934702861335281
452,1.54,0.0002934702861335281
453,1.9,0.00036207372964526194
454,1.18,0.00022486684262179425
455,3.43,0.0006536383645701308
456,4.24,0.0008079961124715319
457,1.09,0.00020771598174386082
458,1.18,0.00022486684262179425
459,1.45,0.00027631942525559465
460,2.17,0.0004135263122790623
461,18.1,0.003449228687673285
462,4.42,0.0008422978342273988
463,9.73,0.001854198626025473
464,1.63,0.00031062114701146156
465,1.3599999999999999,0.00025916856437766114
466,6.04,0.001151013330030201
467,2.26,0.00043067717315699576
468,1.27,0.00024201770349972773
469,2.35,0.0004478280340349293
470,1.09,0.00020771598174386082
471,1.99,0.0003792245905231954
472,1.45,0.00027631942525559465
473,3.7,0.0007050909472039312
